32429	176855	29.3	64
32429	173144	32.7	73
32429	177797	32.0	71
32429	174105	30.8	68
32429	181230	30.4	67
32429	176380	30.8	68
32429	177987	30.4	67
32429	172676	29.6	65
32429	175831	29.6	65
32429	172435	29.6	65
32429	172053	29.6	65
32429	178764	29.3	64
37763	178494	52.4	124
37763	172773	50.1	118
37763	178447	49.3	116
37763	172775	46.6	109
37763	178840	43.9	102
37763	177611	25.4	54
37763	181621	23.9	50
3346206	180555	90.5	223
3346206	180555	38.9	89
3346206	171990	50.8	120
3346206	171990	49.3	116
3346206	171990	45.4	106
3346206	171990	42.4	98
3346206	171990	40.4	93
3346206	171990	40.4	93
3346206	171990	40.0	92
3346206	171990	39.3	90
3346206	171990	39.3	90
3346206	171990	38.5	88
3346206	171990	36.2	82
3346206	171990	32.7	73
3346206	171990	27.7	60
3346206	171990	27.3	59
3346206	172233	48.1	113
3346206	172233	29.3	64
3346206	172233	27.7	60
3346206	181291	44.7	104
3346206	181291	27.7	60
3346206	174685	44.7	104
3346206	181289	35.4	80
3346206	181062	33.1	74
3346206	174473	32.3	72
3346206	175126	32.0	71
3346206	175126	31.2	69
3346206	175126	29.3	64
3346206	178116	28.1	61
3346206	182658	27.3	59
3346206	175466	27.7	60
3346206	173158	27.3	59
3346206	189214	26.6	57
3346206	175967	27.3	59
3346206	180265	26.9	58
3346206	176391	26.9	58
3346201	171990	  685	1767
3346201	171990	  417	1072
3346201	171990	  343	880
3346201	171990	  335	858
3346201	171990	  256	653
3346201	171990	  197	502
3346201	171990	  188	478
3346201	171990	  167	424
3346201	171990	  159	402
3346201	171990	  147	370
3346201	171990	  139	350
3346201	171990	  134	338
3346201	171990	  133	334
3346201	171990	  131	330
3346201	171990	  115	289
3346201	171990	  102	253
3346201	171990	  101	252
3346201	171990	91.7	226
3346201	171990	73.2	178
3346201	171990	70.5	171
3346201	171990	68.9	167
3346201	171990	67.4	163
3346201	171990	65.5	158
3346201	171990	61.6	148
3346201	171990	61.2	147
3346201	171990	53.1	126
3346201	171990	52.8	125
3346201	171990	52.4	124
3346201	171990	52.4	124
3346201	171990	52.4	124
3346201	171990	52.4	124
3346201	171990	50.8	120
3346201	171990	49.3	116
3346201	171990	49.3	116
3346201	171990	49.3	116
3346201	171990	46.2	108
3346201	171990	45.4	106
3346201	171990	45.4	106
3346201	171990	45.1	105
3346201	171990	44.3	103
3346201	171990	43.9	102
3346201	171990	43.9	102
3346201	171990	43.9	102
3346201	171990	43.1	100
3346201	171990	42.7	99
3346201	171990	42.4	98
3346201	171990	42.4	98
3346201	171990	42.4	98
3346201	171990	42.4	98
3346201	171990	42.0	97
3346201	171990	41.6	96
3346201	171990	40.4	93
3346201	171990	40.0	92
3346201	171990	39.3	90
3346201	171990	39.3	90
3346201	171990	38.5	88
3346201	171990	38.5	88
3346201	171990	37.7	86
3346201	171990	36.6	83
3346201	171990	35.4	80
3346201	171990	35.0	79
3346201	171990	33.9	76
3346201	171990	33.9	76
3346201	171990	33.9	76
3346201	171990	33.1	74
3346201	171990	33.1	74
3346201	171990	32.3	72
3346201	171990	31.6	70
3346201	171990	30.4	67
3346201	171990	30.4	67
3346201	171990	30.0	66
3346201	171990	30.0	66
3346201	171990	29.6	65
3346201	176989	  160	406
3346201	176989	  105	263
3346201	172647	  128	321
3346201	172647	  105	262
3346201	172647	97.1	240
3346201	172647	85.5	210
3346201	171988	  123	308
3346201	171988	79.7	195
3346201	176914	  115	287
3346201	176914	87.8	216
3346201	173234	  110	275
3346201	173234	97.8	242
3346201	172268	  102	254
3346201	172268	89.7	221
3346201	171838	  103	256
3346201	171838	72.4	176
3346201	176639	  101	251
3346201	176639	70.1	170
3346201	191199	95.9	237
3346201	191199	82.8	203
3346201	179202	93.6	231
3346201	179202	90.9	224
3346201	172581	96.3	238
3346201	172581	91.3	225
3346201	172581	74.7	182
3346201	172581	72.0	175
3346201	176143	94.7	234
3346201	176143	75.5	184
3346201	176143	29.3	64
3346201	174398	92.0	227
3346201	174398	88.2	217
3346201	266900	93.6	231
3346201	266900	65.1	157
3346201	181727	92.0	227
3346201	181727	84.0	206
3346201	181166	92.0	227
3346201	181166	68.9	167
3346201	175126	88.6	218
3346201	175126	70.5	171
3346201	175126	66.6	161
3346201	175126	64.7	156
3346201	175126	55.5	132
3346201	175126	53.9	128
3346201	175126	43.1	100
3346201	175126	41.2	95
3346201	175126	38.1	87
3346201	175126	37.7	86
3346201	175126	35.8	81
3346201	175126	35.8	81
3346201	175126	35.0	79
3346201	175126	35.0	79
3346201	175126	35.0	79
3346201	175126	34.3	77
3346201	175126	33.5	75
3346201	175126	33.1	74
3346201	175126	33.1	74
3346201	175126	32.7	73
3346201	175126	32.3	72
3346201	175126	32.0	71
3346201	175126	31.6	70
3346201	175126	30.8	68
3346201	175126	30.8	68
3346201	175126	30.0	66
3346201	175126	30.0	66
3346201	181524	86.7	213
3346201	181524	80.1	196
3346201	180475	87.0	214
3346201	180475	47.8	112
3346201	181398	83.2	204
3346201	181398	54.7	130
3346201	181062	82.8	203
3346201	181062	67.0	162
3346201	181062	64.7	156
3346201	181062	53.9	128
3346201	181062	53.5	127
3346201	181062	49.7	117
3346201	181062	47.8	112
3346201	181062	46.2	108
3346201	181062	45.8	107
3346201	181062	42.4	98
3346201	181062	40.8	94
3346201	181062	38.9	89
3346201	181062	37.7	86
3346201	181062	36.2	82
3346201	181062	33.9	76
3346201	179649	84.0	206
3346201	179649	70.1	170
3346201	177460	81.6	200
3346201	177460	50.4	119
3346201	181244	83.6	205
3346201	181244	68.6	166
3346201	180311	82.8	203
3346201	180311	82.8	203
3346201	179274	75.1	183
3346201	179274	69.3	168
3346201	173914	75.1	183
3346201	173914	69.7	169
3346201	177610	71.2	173
3346201	177610	50.4	119
3346201	177826	72.8	177
3346201	177826	53.9	128
3346201	187810	72.4	176
3346201	187810	53.5	127
3346201	173956	72.4	176
3346201	173956	63.9	154
3346201	176866	68.9	167
3346201	176866	54.3	129
3346201	181248	70.1	170
3346201	181248	54.3	129
3346201	191743	68.2	165
3346201	191743	55.1	131
3346201	188160	68.9	167
3346201	188160	33.9	76
3346201	172233	68.6	166
3346201	172233	60.8	146
3346201	172233	58.9	141
3346201	172233	51.2	121
3346201	172233	50.4	119
3346201	172233	47.4	111
3346201	172233	46.6	109
3346201	172233	42.4	98
3346201	172233	41.6	96
3346201	172233	38.5	88
3346201	172233	36.6	83
3346201	172233	36.6	83
3346201	172233	29.3	64
3346201	173296	64.7	156
3346201	173296	56.6	135
3346201	174685	64.7	156
3346201	174685	63.9	154
3346201	174685	63.5	153
3346201	174685	62.0	149
3346201	174685	59.7	143
3346201	174685	59.3	142
3346201	174685	56.2	134
3346201	174685	53.9	128
3346201	174685	46.6	109
3346201	174685	42.0	97
3346201	174685	38.9	89
3346201	174685	37.4	85
3346201	174685	34.3	77
3346201	174685	33.9	76
3346201	174685	33.9	76
3346201	174685	33.1	74
3346201	174685	32.3	72
3346201	180810	63.5	153
3346201	180810	50.1	118
3346201	173149	62.8	151
3346201	173149	60.1	144
3346201	172896	62.0	149
3346201	172896	59.7	143
3346201	177436	61.6	148
3346201	176374	60.5	145
3346201	176374	51.6	122
3346201	172842	61.2	147
3346201	172842	47.4	111
3346201	175967	59.7	143
3346201	175967	46.6	109
3346201	172978	58.9	141
3346201	172978	45.1	105
3346201	180844	59.7	143
3346201	180844	59.3	142
3346201	176808	59.7	143
3346201	176808	57.0	136
3346201	175545	58.5	140
3346201	175545	48.5	114
3346201	174531	58.2	139
3346201	174531	54.3	129
3346201	173794	57.0	136
3346201	173794	38.5	88
3346201	171872	55.8	133
3346201	171872	46.2	108
3346201	175980	55.8	133
3346201	175980	55.1	131
3346201	259448	52.4	124
3346201	259448	51.2	121
3346201	259448	46.6	109
3346201	259448	37.7	86
3346201	259448	35.8	81
3346201	259448	33.9	76
3346201	259448	33.1	74
3346201	259448	33.1	74
3346201	259448	30.8	68
3346201	259448	30.0	66
3346201	181291	53.5	127
3346201	181291	53.1	126
3346201	181291	47.8	112
3346201	181291	47.0	110
3346201	181291	47.0	110
3346201	181291	45.4	106
3346201	181291	43.9	102
3346201	181291	39.7	91
3346201	181291	38.9	89
3346201	181291	35.8	81
3346201	181291	35.8	81
3346201	181291	35.4	80
3346201	181291	34.7	78
3346201	181291	33.9	76
3346201	181291	32.3	72
3346201	185682	52.8	125
3346201	185682	45.8	107
3346201	181153	53.5	127
3346201	181043	52.0	123
3346201	181043	45.8	107
3346201	180555	52.8	125
3346201	180555	41.2	95
3346201	180555	35.4	80
3346201	180555	32.3	72
3346201	180555	32.0	71
3346201	180555	30.8	68
3346201	180555	29.3	64
3346201	178895	52.8	125
3346201	178895	45.1	105
3346201	181123	49.7	117
3346201	181123	37.4	85
3346201	181123	37.0	84
3346201	181123	36.6	83
3346201	181123	35.8	81
3346201	181123	34.3	77
3346201	181123	34.3	77
3346201	181123	32.0	71
3346201	181123	30.0	66
3346201	181123	29.3	64
3346201	181123	28.5	62
3346201	171802	50.8	120
3346201	171802	39.7	91
3346201	180657	51.6	122
3346201	181082	51.6	122
3346201	180622	48.9	115
3346201	180622	36.6	83
3346201	181289	48.5	114
3346201	181289	43.5	101
3346201	181289	42.4	98
3346201	181289	40.0	92
3346201	181289	39.3	90
3346201	181289	37.4	85
3346201	181289	34.3	77
3346201	181289	33.9	76
3346201	181289	32.7	73
3346201	181289	32.3	72
3346201	181289	31.6	70
3346201	181289	31.6	70
3346201	181289	30.4	67
3346201	181289	29.6	65
3346201	180929	47.4	111
3346201	180929	39.3	90
3346201	181261	46.6	109
3346201	172405	43.9	102
3346201	172405	35.0	79
3346201	178250	45.1	105
3346201	178250	36.6	83
3346201	178250	31.6	70
3346201	174473	45.1	105
3346201	174473	43.1	100
3346201	174473	42.0	97
3346201	174473	38.1	87
3346201	174473	36.2	82
3346201	174473	36.2	82
3346201	174473	35.8	81
3346201	174473	34.7	78
3346201	174473	34.3	77
3346201	174473	33.5	75
3346201	174473	32.7	73
3346201	174473	30.8	68
3346201	174473	30.0	66
3346201	176526	44.7	104
3346201	176526	43.1	100
3346201	181620	43.9	102
3346201	173023	43.5	101
3346201	173023	41.2	95
3346201	181004	43.1	100
3346201	181004	40.8	94
3346201	180873	38.5	88
